"CCG Comments","CMU","FY","Last Stage Reached","Project Assessed","Project ID","Project Name","Vertical","Approval Date","Approval Step","CO Team Lead","Could count for more adaptation","Could count for more mitigation","Country","FY Probability","GP","Lending Instrument","Potential (Y/N)","Practice Manager Name","Region","Requesting Cost Center Code","Responsible Cost Center Code","Responsible Cost Center Name","Team Lead Name","Project compliant with CDRS requirement?","CI: Climate indicator included?","CI: Name of Climate Indicator","CI: Project compliant with CI requirement?","GHG: Applicable to operation","GHG: GHG lifetime","GHG: Gross Emissions  (tCO2e, lifetime)","GHG: Net Emissions (annual average, tCO2e/year)","GHG: Net Emissions (economic lifetime, tCO2e)","GHG: Status of data","% (Climate Co-Benefits Over Total IDA/IBRD Commitment)","Net IDA/IBRD Adaptation ($M)","Net IDA/IBRD Mitigation ($M)","Total IDA/IBRD Climate Co-Benefits ($M)","% (IBRD Climate Co-Benefits Over Total IBRD Commitment)","% (IDA Climate Co-Benefits Over Total IDA Commitment)","Net IBRD Adaptation ($M)","IBRD Climate Co-Benefits ($M)","Net IBRD Mitigation ($M)","Net IDA Adaptation ($M)","IDA Climate Co-Benefits ($M)","Net IDA Mitigation ($M)","IBRD Commitment ($M)","IDA Commitment ($M)","Total IDA/IBRD Commitment ($M)","Gross IDA/IBRD Adaptation ($M)","Gross IDA/IBRD Mitigation ($M)","Dual Benefit Finance ($M)"
NA,"AECE3-AFE","FY25","Bank Approved","Assessed","P505963","Sudan SANAD - Emergency Crisis Response Safety Net Project","People","2024-12-13","A","000464710 | Mohamed Abdel Jelil ~ 000474381 | Erina Iwami",0,0,"Sudan","Firm","Social Protection and Jobs","IPF","No","Loli Arribas-Banos","AFE","AECE3","HAES1","People - SPT & Labor AFE1","Mohamed Abdel Jelil","Yes","Yes","Beneficiaries in Medium to High risk of drought or floods areas benefiting from safety nets (Percentage)","Yes",NA,NA,NA,NA,NA,NA,"50.000",50,0,50,"  NA","50.000",0,0,0,50,50,0,0,100,100,50,0,0
NA,"AFWRI-AFW","FY25","Bank Approved","Assessed","P178923","WAPP Ghana-Cote d'Ivoire Interconnection Project - Phase 1 WA-REMP MPA","Infrastructure","2025-01-24","A","000451818 | Tamaro Kane ~ 000361290 | Tu Chi Nguyen ~ 000333144 | Alain Ouedraogo ~",0,0,"Western and Central Africa","Firm","Energy and Extractives","IPF","No","Kwawu Mensan Gaba","AFW","AFWRI","IAWE2","Infrastructure - AFW Energy 2","Tamaro Kane","Yes","Yes","Renewable energy capacity enabled with policy support (Megawatt)","Yes","Y","22","85,300","-503,920","-11,086,241","GHG data finalized","56.800",55.892,122.46,178.352,"  NA","56.800",0,0,0,55.892,178.352,122.46,0,314,314,96.712,163.28,81.64
NA,"AFWRI-AFW","FY25","Bank Approved","Assessed","P505173","West Africa Regional Electricity Market Program (WA-REMP) MPA Phase 1 - Mauritania Transmission Corridor Project","Infrastructure","2025-01-24","A","000348290 | Frederic Verdol ~ 000451818 | Tamaro Kane ~ 000333144 | Alain Ouedraogo ~",0,0,"Mauritania","Firm","Energy and Extractives","IPF","No","Kwawu Mensan Gaba","AFW","AFWRI","IAWE2","Infrastructure - AFW Energy 2","Frederic Verdol","Yes","Yes","Renewable energy capacity enabled with policy support (MW)","Yes","Y","24","1,732,804","-247,989","-5,951,735","GHG data finalized","98.536",5.453,121.659,127.112,"  NA","98.536",0,0,0,5.453,127.112,121.659,0,129,129,10.906,127.112,10.906
NA,"AWCF1-AFW","FY25","Bank Approved","Assessed","P179509","Guinea-Bissau Human Capital Project","People","2025-01-09","A","000313423 | Laurence Lannes ~ 000491541 | Laura Ximena Bermeo Rojas ~ 000595506 | Bertrand Momo ~",0,0,"Guinea-Bissau","Firm","Health Nutrition and Population","IPF","No","Moulay Driss Zine Eddine El Idrissi","AFW","AWCF1","HAWH2","People - HNP AFW2","Laurence Lannes","Yes","Yes","Children (0-10 years) benefiting from the package of essential social services in Oio and Bafata (Number)","N/A",NA,NA,NA,NA,NA,NA,"18.640",3.708,0.02,3.728,"  NA","18.640",0,0,0,3.708,3.728,0.02,0,20,20,3.728,0.04,0.04
NA,"AWCF1-AFW","FY25","Bank Approved","Assessed","P181310","Cabo Verde Second Fiscal Space and Sustainable Growth Development Policy Financing","Prosperity","2024-12-12","A","000497116 | Anna Carlotta Allen Massingue ~ 000565642 | Rosa Delgado Brito",0,0,"Cabo Verde","Firm","Macroeconomics Trade and Investment","DPF","No","Hans Anand Beck","AFW","AWCF1","EAWM1","Prosperity-AFW-Econ Policy-1","Anna Carlotta Allen Massingue","Yes","Yes","Result Indicator 7a: Renewable energy capacity installed (MW) [NEW","Yes",NA,NA,NA,NA,NA,NA,"30.372",3.287,4.306,7.593,"  NA","30.372",0,0,0,3.287,7.593,4.306,0,25,25,3.287,4.306,0
NA,"AWCW3-AFW","FY25","Bank Approved","Assessed","P180539","Burkina Faso Strengthening Health System Performance and Resilience Project","People","2025-01-24","A","000491509 | Mohamed Vadel Taleb El Hassen ~ 000589370 | Ndoh Ashken Sanogo",0,0,"Burkina Faso","Firm","Health Nutrition and Population","IPF","No","Moulay Driss Zine Eddine El Idrissi","AFW","AWCW3","HAWH2","People - HNP AFW2","Mohamed Vadel Taleb El Hassen","Yes","Yes","Number of health facilities implementing Minimal Digital Ecosystem","Yes",NA,NA,NA,NA,NA,NA,"55.929",18.857,65.036,83.893,"  NA","55.929",0,0,0,18.857,83.893,65.036,0,150,150,25.821,72,13.928
NA,"AWCW3-AFW","FY25","Bank Approved","Assessed","P181538","Mali Water Security Project","Planet","2025-01-22","A","000351723 | Taibou Adamou Maiga ~ 000555282 | Karamoko Sanogo",0,0,"Mali","Firm","Water","IPF","No","Fatouma Toure Ibrahima","AFW","AWCW3","SAWW1","Water West Africa Region","Taibou Adamou Maiga","Yes","Yes","Lowered non-revenue water (NRW) (Percentage)","Yes","Y","30","316,968","-35,400","-1,061,988","GHG data finalized","57.895",43.579,14.316,57.895,"  NA","57.895",0,0,0,43.579,57.895,14.316,0,100,100,50,20.737,12.842
NA,"AWCW3-AFW","FY25","Bank Approved","Assessed","P505025","Mali Community Resilience and Inclusive Services Project - Malidenko","Planet","2024-11-14","A","000230176 | Susan Wong ~ 000501193 | Manuel Emilio Figueredo Thomson",0,0,"Mali","Firm","Social Sustainability and Inclusion","IPF","No","Pia Peeters","AFW","AWCW3","SAWSO","AFW SSI","Susan Wong","Yes","Yes","Basic service or socio-economic climate-resilient infrastructure constructed or rehabilitated by the project at the village-level (Number)","Yes",NA,NA,NA,NA,NA,NA,"45.886",56.561,12.268,68.829,"  NA","45.886",0,0,0,56.561,68.829,12.268,0,150,150,57.471,13.179,1.821
NA,"EACNF-EAP","FY25","Bank Approved","Assessed","P178237","Pacific Islands Regional Oceanscape Program - Second Phase for Economic Resilience: Federated States of Micronesia (FSM PROPER)","Planet","2024-10-15","A","000575738 | Aimee Terese Hall ~ 000323336 | Nicholas Menzies",0,0,"Micronesia, Federated States of","Firm","Environment Natural Resources and the Blue Economy","IPF","No","Marc Peter Sadler","EAP","EAPF1","SEAE2","ENB EAP 2","Aimee Terese Hall","Yes","Yes","Renewable energy capacity enabled with direct support (Megawatt) CRI","Yes","N","0","0","0","0","GHG not applicable","43.627",20.863,3.568,24.431,"  NA","43.627",0,0,0,20.863,24.431,3.568,0,56,56,20.894,3.599,0.062
NA,"EACNF-EAP","FY25","Bank Approved","Assessed","P506285","Vanuatu Resilience Development Policy Financing with a Catastrophe Deferred Drawdown Option","Prosperity","2025-01-14","A","000573335 | Vishesh Agarwal ~ 000189074 | Armando Guzman ~ 000365164 | Lodewijk Smets ~",0,0,"Vanuatu","Firm","Macroeconomics Trade and Investment","DPF","No","Habib Nasser Rab","EAP","EAPF2","EEAM2","Prosperity-EAP-Econ Policy-2","Vishesh Agarwal","Yes","Yes","Number of new or improved disaster risk financial instruments, informed by climate and disaster considerations (Text)","Yes",NA,NA,NA,NA,NA,NA,"22.857",6.857,0,6.857,"  NA","22.857",0,0,0,6.857,6.857,0,0,30,30,6.857,0,0
NA,"ECCEE-ECA","FY25","Bank Approved","Assessed","P181081 (AF 1)","Investing in Social Protection for Inclusion, Resilience, and Efficiency (INSPIRE) Project","People","2024-11-28","A","",0,0,"Ukraine","Firm","Social Protection and Jobs","IPF","No","","ECA","","","","","Yes","No",NA,"N/A",NA,NA,NA,NA,NA,NA,"2.508",0,16.606,16.606,"2.508","  NA",0,16.606,16.606,0,0,0,662,0,662,0,16.606,0
NA,"ECCSC-ECA","FY25","Bank Approved","Assessed","P181649","Additional Financing for Employment Support Project","People","2024-07-29","A","000112510 | Mirey Ovadiya ~ 000507913 | Sirma Demir Seker",0,0,"Azerbaijan","Firm","Social Protection and Jobs","IPF","No","Paolo Belli","ECA","ECCSC","HECSP","People - SPT & Labor ECA","Mirey Ovadiya","Yes","No",NA,"N/A*",NA,NA,NA,NA,NA,NA,"47.263",70.894,0,70.894,"47.263","  NA",70.894,70.894,0,0,0,0,150,0,150,70.894,0,0
